Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Support_Score,Wellbeing_Score,Academic_History,Motivation_Resources,Attendance_Study
22,77,1,1,1,10,79,2,1,2,1,0.0,1,1,2,0,0.0,0.0,1,67,0.28205128205128205,3.0,12,55.9,2,1694
10,97,2,2,0,4,83,0,1,1,0,2.0,1,1,2,0,2.0,0.0,1,69,0.10204081632653061,7.0,6,58.39999999999999,0,970
14,78,2,1,1,6,69,2,1,0,1,1.0,1,2,5,0,1.0,1.0,0,67,0.17721518987341772,5.0,11,48.3,2,1092
19,90,2,1,1,6,77,1,1,0,2,1.0,1,1,4,0,2.0,0.0,1,71,0.2087912087912088,5.0,10,53.9,1,1710
21,79,1,0,0,5,86,0,1,1,2,,0,2,2,0,0.0,1.0,0,66,0.2625,,7,60.49999999999999,0,1659
13,69,2,2,0,7,73,0,1,1,1,0.0,0,2,2,0,0.0,2.0,1,62,0.18571428571428572,5.0,9,51.39999999999999,0,897
34,68,1,1,0,7,67,2,1,0,1,1.0,0,1,2,0,0.0,1.0,1,67,0.4927536231884058,4.0,9,46.9,2,2312
29,77,1,0,1,10,91,2,1,2,0,1.0,1,0,4,0,2.0,0.0,0,70,0.3717948717948718,3.0,14,64.3,0,2233
24,90,2,2,0,8,99,2,1,0,0,1.0,1,1,3,0,1.0,1.0,0,72,0.26373626373626374,6.0,11,69.3,4,2160
20,84,2,2,0,6,61,1,1,3,1,1.0,0,1,2,0,0.0,0.0,1,69,0.23529411764705882,6.0,8,43.599999999999994,2,1680
19,88,1,2,0,8,94,2,1,1,1,1.0,1,1,3,0,0.0,1.0,1,70,0.21348314606741572,5.0,11,66.1,4,1672
14,71,2,2,0,4,77,1,1,0,1,1.0,1,0,3,0,0.0,0.0,0,64,0.19444444444444445,6.0,7,53.9,2,994
20,79,1,1,1,7,72,0,0,1,1,1.0,1,0,3,0,0.0,0.0,1,65,0.25,3.0,10,50.699999999999996,0,1580
22,62,1,2,1,7,95,1,1,2,1,1.0,1,0,2,0,0.0,0.0,1,66,0.3492063492063492,5.0,9,67.1,2,1364
13,93,0,1,0,6,96,2,1,2,2,1.0,0,0,3,0,0.0,0.0,0,68,0.13829787234042554,3.0,9,67.79999999999998,2,1209
22,100,1,1,1,7,64,1,1,2,0,1.0,0,2,3,0,1.0,0.0,0,72,0.21782178217821782,4.0,10,45.4,1,2200
19,76,1,0,1,6,68,1,1,2,2,1.0,1,2,3,0,0.0,1.0,0,65,0.24675324675324675,3.0,9,48.199999999999996,0,1444
9,60,1,0,1,6,93,1,1,3,0,2.0,0,1,2,0,0.0,1.0,0,60,0.14754098360655737,4.0,8,66.0,0,540
15,67,1,1,0,8,75,1,1,0,2,2.0,1,0,4,0,2.0,0.0,0,63,0.22058823529411764,5.0,12,52.5,1,1005
18,86,0,0,1,9,64,0,1,3,0,2.0,1,2,3,0,0.0,0.0,0,66,0.20689655172413793,3.0,12,45.699999999999996,0,1548
31,84,0,1,1,8,98,0,1,1,1,1.0,1,2,4,0,2.0,0.0,0,73,0.36470588235294116,3.0,12,68.89999999999999,0,2604
23,92,1,1,1,6,61,0,1,4,0,1.0,1,2,4,0,1.0,0.0,1,71,0.24731182795698925,4.0,10,43.9,0,2116
12,70,1,1,1,6,81,0,1,1,0,1.0,1,0,2,1,0.0,2.0,1,59,0.16901408450704225,4.0,8,56.99999999999999,0,840
23,91,1,0,1,6,71,1,1,5,0,2.0,1,1,3,0,0.0,1.0,0,70,0.25,4.0,9,51.199999999999996,0,2093
11,88,1,0,1,7,73,0,1,1,1,0.0,0,1,3,1,1.0,0.0,0,63,0.12359550561797752,2.0,10,51.39999999999999,0,968
26,73,1,1,0,6,55,1,1,1,1,0.0,1,2,4,0,2.0,0.0,1,67,0.35135135135135137,3.0,10,38.8,1,1898
17,82,0,1,1,9,63,1,1,2,0,1.0,0,1,2,0,1.0,1.0,1,65,0.20481927710843373,3.0,11,44.699999999999996,1,1394
19,66,1,0,0,7,58,1,1,5,1,0.0,1,2,4,0,1.0,1.0,0,64,0.2835820895522388,2.0,11,42.099999999999994,0,1254
28,78,2,1,0,8,87,0,1,2,0,1.0,1,2,2,0,2.0,0.0,1,71,0.35443037974683544,5.0,10,61.5,0,2184
12,95,1,2,1,5,85,1,1,2,2,1.0,1,0,2,0,1.0,0.0,1,70,0.125,5.0,7,60.099999999999994,2,1140
12,77,1,0,1,6,90,1,1,2,1,0.0,1,1,2,0,0.0,0.0,0,63,0.15384615384615385,2.0,8,63.599999999999994,0,924
16,94,0,1,0,8,85,1,1,3,0,2.0,1,1,2,0,0.0,0.0,0,68,0.16842105263157894,4.0,10,60.39999999999999,1,1504
26,84,1,1,1,8,56,1,0,1,1,1.0,1,0,2,0,1.0,0.0,0,67,0.3058823529411765,3.0,10,39.49999999999999,1,2184
11,68,1,2,1,5,99,1,1,1,2,1.0,1,1,4,0,2.0,0.0,0,66,0.15942028985507245,5.0,9,69.6,2,748
3,83,2,0,1,7,59,0,1,2,1,2.0,1,2,5,0,0.0,1.0,1,63,0.03571428571428571,5.0,12,41.9,0,249
17,80,1,1,1,7,68,1,1,0,1,1.0,0,0,5,1,1.0,0.0,0,65,0.20987654320987653,4.0,12,47.599999999999994,1,1360
23,76,1,2,1,6,85,0,1,2,0,1.0,1,2,3,1,0.0,2.0,1,66,0.2987012987012987,5.0,9,60.099999999999994,0,1748
27,65,1,1,1,8,57,1,1,2,0,0.0,1,0,4,0,2.0,0.0,0,65,0.4090909090909091,3.0,12,40.5,1,1755
17,77,0,1,1,5,59,1,1,2,1,2.0,0,1,4,0,0.0,0.0,1,65,0.21794871794871795,4.0,9,41.9,1,1309
18,63,2,0,0,6,94,1,1,2,1,2.0,1,1,2,1,0.0,0.0,1,63,0.28125,5.0,8,66.39999999999999,0,1134
27,64,1,2,0,8,67,1,1,0,0,1.0,1,2,3,0,0.0,0.0,1,65,0.4153846153846154,5.0,11,46.9,2,1728
9,77,0,2,1,7,83,1,1,1,0,2.0,0,1,4,1,0.0,2.0,1,62,0.11538461538461539,5.0,11,58.39999999999999,2,693
18,72,1,1,1,7,93,1,1,1,1,1.0,1,2,3,0,1.0,0.0,0,66,0.2465753424657534,4.0,10,65.39999999999999,1,1296
21,97,1,0,0,7,99,1,1,1,2,1.0,1,0,3,0,2.0,0.0,0,71,0.21428571428571427,3.0,10,69.6,0,2037
23,75,0,0,1,8,61,2,1,2,0,1.0,1,2,2,0,0.0,2.0,0,64,0.3026315789473684,2.0,10,43.3,0,1725
17,90,1,1,1,8,56,0,1,0,1,1.0,0,1,4,0,1.0,0.0,0,67,0.18681318681318682,4.0,12,39.199999999999996,0,1530
20,81,1,1,0,8,87,1,1,1,2,1.0,0,1,3,0,0.0,0.0,1,68,0.24390243902439024,4.0,11,61.199999999999996,1,1620
5,88,1,1,0,7,59,1,1,3,0,1.0,1,0,3,0,1.0,0.0,0,63,0.056179775280898875,4.0,10,42.199999999999996,1,440
16,70,0,1,1,6,79,2,1,0,2,2.0,1,0,3,0,1.0,0.0,0,64,0.22535211267605634,4.0,9,55.3,2,1120
23,98,2,2,1,6,77,1,1,1,0,2.0,1,1,1,0,2.0,0.0,0,74,0.23232323232323232,7.0,7,54.199999999999996,2,2254
14,81,0,1,1,5,78,1,1,2,2,2.0,1,2,4,0,2.0,0.0,1,68,0.17073170731707318,4.0,9,55.199999999999996,1,1134
20,93,1,1,1,6,82,0,0,1,1,2.0,1,2,3,1,0.0,1.0,0,68,0.2127659574468085,4.0,9,57.699999999999996,0,1860
23,75,2,2,1,6,93,1,0,2,1,0.0,1,1,3,0,2.0,1.0,0,69,0.3026315789473684,4.0,9,65.69999999999999,2,1725
18,64,0,1,1,9,64,1,1,4,0,1.0,1,0,4,1,0.0,0.0,1,61,0.27692307692307694,3.0,13,46.0,1,1152
21,87,0,2,1,5,78,2,1,1,0,1.0,0,2,2,0,0.0,0.0,0,69,0.23863636363636365,4.0,7,54.89999999999999,4,1827
14,60,0,0,1,9,67,0,1,3,2,2.0,1,2,3,0,0.0,0.0,0,61,0.22950819672131148,3.0,12,47.8,0,840
19,79,1,2,1,7,66,0,1,3,2,1.0,1,2,3,1,0.0,0.0,1,67,0.2375,5.0,10,47.099999999999994,0,1501
24,68,0,2,0,7,51,1,1,0,0,0.0,0,1,4,0,0.0,0.0,0,63,0.34782608695652173,3.0,11,35.699999999999996,2,1632
21,85,1,1,0,8,80,1,1,3,0,2.0,1,2,3,1,1.0,1.0,0,68,0.2441860465116279,5.0,11,56.9,1,1785
16,99,1,1,0,5,99,0,0,0,0,1.0,0,1,5,0,1.0,1.0,0,68,0.16,3.0,10,69.3,0,1584
21,79,1,0,1,6,88,0,1,2,2,1.0,1,1,1,0,0.0,0.0,1,67,0.2625,3.0,7,62.199999999999996,0,1659
24,93,0,1,1,5,62,2,1,1,2,1.0,0,0,3,0,1.0,1.0,0,69,0.2553191489361702,3.0,8,43.699999999999996,2,2232
8,80,2,1,0,6,86,1,1,2,0,1.0,1,1,3,0,0.0,0.0,1,64,0.09876543209876543,5.0,9,60.8,1,640
27,80,0,0,0,6,65,0,1,1,0,1.0,1,2,4,0,2.0,0.0,1,67,0.3333333333333333,2.0,10,45.8,0,2160
18,97,1,2,0,9,88,0,1,1,2,1.0,1,1,3,1,0.0,0.0,0,70,0.1836734693877551,5.0,12,61.89999999999999,0,1746
23,96,0,2,1,6,93,0,1,5,0,1.0,1,0,4,0,0.0,0.0,0,72,0.23711340206185566,4.0,10,66.6,0,2208
27,91,0,2,0,4,67,1,1,1,2,2.0,0,1,2,0,0.0,1.0,0,71,0.29347826086956524,5.0,6,47.199999999999996,2,2457
12,72,1,1,0,6,50,2,1,1,0,1.0,1,2,3,0,1.0,0.0,1,62,0.1643835616438356,4.0,9,35.3,2,864
16,82,1,1,1,8,65,2,1,2,0,1.0,0,2,5,1,2.0,0.0,1,67,0.1927710843373494,4.0,13,46.1,2,1312
18,69,1,2,1,9,60,1,1,3,0,1.0,1,0,2,0,1.0,2.0,0,64,0.2571428571428571,5.0,11,42.9,2,1242
15,78,1,1,1,7,81,1,1,0,1,0.0,1,1,2,0,0.0,0.0,1,64,0.189873417721519,3.0,9,56.699999999999996,1,1170
30,79,2,1,0,6,65,1,1,1,0,1.0,1,0,4,0,2.0,0.0,0,70,0.375,5.0,10,45.8,1,2370
15,93,1,1,1,7,52,1,1,3,0,1.0,1,0,5,0,1.0,0.0,0,68,0.1595744680851064,4.0,12,37.3,1,1395
17,96,1,1,0,8,77,1,1,1,1,1.0,1,1,3,0,2.0,0.0,0,70,0.17525773195876287,4.0,11,54.199999999999996,1,1632
21,77,1,0,1,5,94,0,1,1,1,2.0,1,0,3,0,0.0,2.0,1,65,0.2692307692307692,4.0,8,66.1,0,1617
13,61,0,0,0,7,73,0,1,2,2,1.0,1,2,2,0,0.0,0.0,0,59,0.20967741935483872,2.0,9,51.699999999999996,0,793
18,94,1,1,1,7,69,1,1,1,1,2.0,1,2,2,0,0.0,2.0,0,69,0.18947368421052632,5.0,9,48.599999999999994,1,1692
22,67,1,1,1,7,59,2,1,2,0,2.0,1,2,3,0,2.0,0.0,1,67,0.3235294117647059,5.0,10,41.9,2,1474
18,85,1,2,0,7,69,1,1,2,0,1.0,0,2,4,0,0.0,0.0,1,68,0.20930232558139536,5.0,11,48.9,2,1530
19,61,1,1,0,6,67,0,1,1,1,1.0,1,2,1,0,1.0,0.0,1,62,0.3064516129032258,4.0,7,47.199999999999996,0,1159
17,76,2,1,0,8,100,0,0,0,2,1.0,0,1,4,0,0.0,1.0,1,65,0.22077922077922077,4.0,12,70.0,0,1292
11,99,2,1,1,7,52,1,1,0,2,2.0,0,1,5,0,1.0,0.0,0,69,0.11,6.0,12,36.4,1,1089
22,64,1,1,1,7,62,1,1,3,0,1.0,0,1,4,0,2.0,1.0,0,65,0.3384615384615385,4.0,11,44.3,1,1408
31,77,2,0,1,5,53,2,1,1,1,1.0,1,1,2,0,0.0,0.0,0,68,0.3974358974358974,4.0,7,37.39999999999999,0,2387
20,72,2,0,1,8,93,1,1,4,0,2.0,1,2,2,0,0.0,0.0,1,68,0.273972602739726,5.0,10,66.3,0,1440
21,96,2,1,1,6,71,2,0,3,1,1.0,1,0,3,0,0.0,0.0,0,71,0.21649484536082475,4.0,9,50.599999999999994,2,2016
24,95,1,0,1,9,90,1,1,3,0,0.0,1,2,4,0,0.0,1.0,1,71,0.25,2.0,13,63.89999999999999,0,2280
12,70,2,1,0,5,85,2,1,1,2,1.0,1,2,3,0,2.0,0.0,0,66,0.16901408450704225,5.0,8,59.79999999999999,2,840
30,63,1,2,1,8,96,1,1,4,0,1.0,0,2,3,0,2.0,0.0,0,71,0.46875,5.0,11,68.39999999999999,2,1890
21,85,1,1,0,4,51,0,1,2,0,1.0,1,1,3,0,1.0,0.0,0,66,0.2441860465116279,4.0,7,36.3,0,1785
30,73,2,0,0,4,60,1,1,0,0,0.0,0,2,4,0,0.0,1.0,0,66,0.40540540540540543,3.0,8,42.0,0,2190
16,87,2,2,1,6,85,1,1,2,1,2.0,1,1,1,0,0.0,,0,69,0.18181818181818182,7.0,7,60.099999999999994,2,1392
31,61,1,1,0,4,79,1,1,0,0,0.0,1,2,3,0,0.0,1.0,0,65,0.5,3.0,7,55.3,1,1891
25,65,2,0,1,8,85,1,1,2,0,1.0,1,0,3,0,2.0,0.0,0,66,0.3787878787878788,4.0,11,60.099999999999994,0,1625
23,87,1,0,0,7,79,1,1,2,1,1.0,1,1,2,0,0.0,2.0,1,67,0.26136363636363635,3.0,9,55.9,0,2001
21,68,1,1,0,9,79,0,1,1,2,2.0,0,0,4,0,2.0,1.0,0,66,0.30434782608695654,5.0,13,55.599999999999994,0,1428
19,94,1,1,0,7,97,1,1,0,1,1.0,1,1,3,0,0.0,0.0,0,69,0.2,4.0,10,67.89999999999999,1,1786
27,62,2,0,0,7,96,1,1,2,0,1.0,1,1,4,0,0.0,0.0,1,66,0.42857142857142855,4.0,11,67.79999999999998,0,1674
21,69,2,1,1,7,52,0,1,0,0,1.0,1,0,3,0,2.0,0.0,1,64,0.3,5.0,10,36.4,0,1449
8,100,2,2,1,6,71,1,1,0,0,2.0,1,2,2,0,2.0,0.0,0,70,0.07920792079207921,7.0,8,49.699999999999996,2,800
13,77,0,1,1,6,76,0,0,1,1,0.0,0,1,4,0,1.0,1.0,1,62,0.16666666666666666,1.0,10,53.49999999999999,0,1001
19,88,0,1,1,5,68,2,1,1,0,0.0,1,2,5,0,0.0,1.0,1,67,0.21348314606741572,2.0,10,47.89999999999999,2,1672
22,67,0,1,0,8,52,1,1,1,1,0.0,1,0,2,1,1.0,1.0,0,60,0.3235294117647059,2.0,10,36.699999999999996,1,1474
20,84,0,0,0,7,74,0,1,1,2,1.0,1,1,3,0,2.0,0.0,0,66,0.23529411764705882,2.0,10,52.099999999999994,0,1680
27,89,1,1,1,7,99,1,1,0,1,2.0,1,2,2,0,0.0,0.0,0,72,0.3,5.0,9,69.3,1,2403
8,73,1,2,1,10,54,1,1,2,1,1.0,1,2,3,0,0.0,0.0,1,63,0.10810810810810811,5.0,13,38.4,2,584
21,93,0,0,1,6,91,0,1,1,2,1.0,1,0,3,0,2.0,0.0,1,69,0.22340425531914893,2.0,9,63.99999999999999,0,1953
9,84,2,2,1,7,60,2,1,1,0,1.0,0,2,3,0,1.0,1.0,1,66,0.10588235294117647,6.0,10,42.3,4,756
25,76,1,1,1,7,79,1,1,2,1,1.0,1,2,2,0,1.0,0.0,1,69,0.3246753246753247,4.0,9,55.9,1,1900
19,82,2,1,0,9,69,0,1,2,1,1.0,0,1,3,0,1.0,1.0,1,68,0.2289156626506024,5.0,12,48.9,0,1558
23,83,1,0,0,7,67,1,1,3,0,0.0,1,0,4,0,0.0,1.0,0,66,0.27380952380952384,2.0,11,47.8,0,1909
15,67,1,1,1,7,94,0,1,0,2,0.0,0,2,2,0,2.0,1.0,1,63,0.22058823529411764,3.0,9,65.8,0,1005
28,76,1,1,1,10,99,2,1,1,1,1.0,1,1,3,0,0.0,0.0,1,70,0.36363636363636365,4.0,13,69.6,2,2128
26,74,1,1,0,6,69,1,1,2,0,2.0,1,2,4,0,2.0,1.0,1,68,0.3466666666666667,5.0,10,48.9,1,1924
24,76,1,1,1,7,82,1,1,2,1,1.0,1,2,4,0,1.0,2.0,1,68,0.3116883116883117,4.0,11,58.0,1,1824
19,90,1,1,0,8,78,1,1,1,0,1.0,0,1,3,0,0.0,1.0,1,67,0.2087912087912088,4.0,11,54.89999999999999,1,1710
23,79,2,2,1,6,54,0,1,1,0,1.0,1,1,1,0,0.0,1.0,1,67,0.2875,6.0,7,38.099999999999994,0,1817
16,98,2,0,1,8,52,1,1,3,0,2.0,1,1,3,0,1.0,1.0,0,69,0.16161616161616163,5.0,11,37.3,0,1568
25,72,1,1,0,6,89,0,1,3,0,2.0,1,1,5,0,0.0,0.0,1,68,0.3424657534246575,5.0,11,63.199999999999996,0,1800
30,77,1,0,1,9,70,1,1,0,1,2.0,1,1,1,0,0.0,1.0,1,67,0.38461538461538464,4.0,10,49.0,0,2310
26,91,2,1,1,8,65,0,1,0,1,2.0,1,1,2,0,0.0,1.0,1,70,0.2826086956521739,6.0,10,45.5,0,2366
16,82,2,2,0,7,99,0,1,3,1,1.0,1,2,3,0,2.0,1.0,1,70,0.1927710843373494,6.0,10,70.2,0,1312
22,82,1,0,0,5,54,1,1,2,1,1.0,1,1,2,0,1.0,1.0,1,66,0.26506024096385544,3.0,7,38.4,0,1804
12,62,2,2,1,6,63,2,1,0,0,1.0,0,0,2,0,0.0,0.0,1,61,0.19047619047619047,6.0,8,44.099999999999994,4,744
23,76,0,2,1,7,93,1,1,2,0,1.0,1,0,2,0,1.0,0.0,1,68,0.2987012987012987,4.0,9,65.69999999999999,2,1748
23,71,0,1,1,8,71,0,1,1,0,0.0,1,1,2,0,2.0,0.0,0,64,0.3194444444444444,2.0,10,49.99999999999999,0,1633
9,100,0,0,0,7,79,1,1,1,0,1.0,1,2,2,0,2.0,0.0,1,66,0.0891089108910891,2.0,9,55.599999999999994,0,900
13,72,0,2,1,8,52,1,1,3,2,2.0,0,2,4,0,0.0,,1,65,0.1780821917808219,5.0,12,37.3,2,936
18,95,1,2,0,8,96,1,1,3,1,0.0,1,0,6,0,2.0,0.0,1,73,0.1875,4.0,14,68.1,2,1710
18,87,0,0,0,8,57,1,0,3,2,2.0,1,2,4,0,0.0,0.0,1,66,0.20454545454545456,2.0,12,40.8,0,1566
13,74,2,2,1,7,61,1,1,2,0,1.0,1,2,3,0,0.0,1.0,1,65,0.17333333333333334,6.0,10,43.3,2,962
22,82,1,2,1,7,58,1,1,0,1,1.0,1,0,4,0,1.0,0.0,1,68,0.26506024096385544,5.0,11,40.599999999999994,2,1804
22,94,1,1,1,7,75,0,1,0,0,2.0,1,1,3,0,0.0,0.0,1,69,0.23157894736842105,5.0,10,52.5,0,2068
19,95,0,2,1,6,91,2,1,1,1,2.0,1,1,4,0,1.0,0.0,1,72,0.19791666666666666,5.0,10,63.99999999999999,4,1805
15,66,1,1,0,9,63,1,1,3,1,1.0,0,1,3,0,0.0,0.0,1,63,0.22388059701492538,4.0,12,44.99999999999999,1,990
26,74,0,1,0,8,57,1,1,0,1,1.0,0,2,1,0,0.0,0.0,1,65,0.3466666666666667,3.0,9,39.9,1,1924
30,73,2,1,1,9,70,0,1,0,1,1.0,1,0,4,0,1.0,0.0,1,69,0.40540540540540543,5.0,13,49.0,0,2190
17,62,2,0,0,6,99,1,1,2,1,1.0,0,0,3,0,0.0,2.0,0,62,0.2698412698412698,4.0,9,69.89999999999999,0,1054
16,84,1,2,1,8,51,0,1,0,1,1.0,1,0,3,0,2.0,0.0,0,66,0.18823529411764706,5.0,11,35.699999999999996,0,1344
23,94,0,0,1,9,75,1,1,3,0,1.0,0,1,2,0,2.0,1.0,0,69,0.24210526315789474,2.0,11,53.4,0,2162
18,75,2,1,1,9,83,1,1,2,0,1.0,1,2,4,1,2.0,1.0,0,67,0.23684210526315788,5.0,13,58.699999999999996,1,1350
19,90,1,2,1,5,90,0,1,0,0,1.0,1,1,2,0,1.0,2.0,0,94,0.2087912087912088,5.0,7,62.99999999999999,0,1710
24,85,1,1,1,7,87,2,1,2,1,1.0,0,1,2,0,0.0,0.0,0,71,0.27906976744186046,4.0,9,61.5,2,2040
9,75,1,1,0,7,54,0,1,2,0,1.0,1,2,4,0,0.0,0.0,0,61,0.11842105263157894,4.0,11,38.4,0,675
28,66,2,1,1,9,73,1,1,2,0,1.0,1,2,2,0,1.0,0.0,1,68,0.417910447761194,5.0,11,51.699999999999996,1,1848
20,88,1,1,0,4,54,0,1,0,2,0.0,1,0,4,0,0.0,0.0,1,66,0.2247191011235955,3.0,8,37.8,0,1760
18,94,2,2,1,5,81,1,1,0,2,0.0,1,0,5,0,0.0,0.0,0,71,0.18947368421052632,5.0,10,56.699999999999996,2,1692
19,87,0,1,0,9,54,0,1,3,0,2.0,1,2,4,0,0.0,1.0,0,66,0.2159090909090909,4.0,13,38.699999999999996,0,1653
20,61,0,1,0,6,52,1,1,2,0,0.0,0,0,2,0,2.0,0.0,1,60,0.3225806451612903,2.0,8,37.0,1,1220
10,69,1,1,1,5,65,0,1,0,1,1.0,0,2,3,0,0.0,0.0,0,60,0.14285714285714285,4.0,8,45.5,0,690
29,63,0,0,1,9,97,2,0,3,1,2.0,1,0,3,0,0.0,0.0,1,66,0.453125,2.0,12,68.8,0,1827
20,83,1,0,1,5,85,1,1,1,2,2.0,1,1,2,0,1.0,2.0,1,67,0.23809523809523808,4.0,7,59.79999999999999,0,1660
23,90,0,0,0,9,50,0,1,4,1,1.0,0,1,3,0,0.0,1.0,1,67,0.25274725274725274,2.0,12,36.2,0,2070
26,64,1,1,0,5,64,1,1,2,2,1.0,1,0,1,0,0.0,0.0,1,64,0.4,4.0,6,45.4,1,1664
14,94,1,1,0,5,51,1,1,0,1,2.0,1,1,3,0,1.0,0.0,1,66,0.14736842105263157,5.0,8,35.699999999999996,1,1316
23,82,2,0,0,7,65,2,1,1,1,2.0,1,0,3,0,0.0,0.0,0,68,0.27710843373493976,5.0,10,45.8,0,1886
18,88,2,0,1,6,84,1,1,1,1,2.0,1,2,3,0,2.0,1.0,0,70,0.20224719101123595,5.0,9,59.099999999999994,0,1584
25,99,2,1,1,7,88,1,1,3,0,1.0,0,2,4,0,1.0,1.0,0,75,0.25,5.0,11,62.49999999999999,1,2475
7,63,2,2,1,10,90,1,1,0,0,1.0,0,2,2,1,0.0,1.0,1,86,0.109375,6.0,12,62.99999999999999,2,441
19,96,1,1,1,7,95,2,1,3,1,2.0,0,0,3,0,1.0,0.0,0,73,0.1958762886597938,5.0,10,67.4,2,1824
16,65,1,0,0,9,68,1,1,1,2,1.0,1,1,3,0,0.0,1.0,1,61,0.24242424242424243,3.0,12,47.89999999999999,0,1040
23,76,2,2,0,7,93,1,1,0,1,1.0,0,0,6,0,0.0,1.0,1,68,0.2987012987012987,6.0,13,65.1,2,1748
23,94,1,2,0,8,86,1,1,1,0,2.0,1,1,0,0,1.0,2.0,0,70,0.24210526315789474,6.0,8,60.49999999999999,2,2162
16,96,1,1,1,4,77,2,1,1,2,2.0,1,2,2,0,0.0,0.0,1,71,0.16494845360824742,5.0,6,54.199999999999996,2,1536
16,80,2,1,1,8,98,2,1,2,1,2.0,0,2,4,0,2.0,0.0,1,71,0.19753086419753085,6.0,12,69.19999999999999,2,1280
19,84,1,1,0,8,97,2,1,2,1,1.0,1,1,1,1,1.0,0.0,1,68,0.2235294117647059,4.0,9,68.49999999999999,2,1596
15,88,2,2,1,6,95,1,1,2,0,1.0,1,0,4,0,0.0,0.0,0,70,0.16853932584269662,6.0,10,67.1,2,1320
25,93,1,1,1,10,60,0,1,1,1,1.0,1,2,3,0,1.0,1.0,1,70,0.26595744680851063,4.0,13,42.3,0,2325
18,65,1,2,1,6,60,0,1,0,1,2.0,0,1,3,0,0.0,1.0,0,62,0.2727272727272727,6.0,9,42.0,0,1170
3,92,2,0,1,5,95,2,1,3,1,1.0,1,1,1,0,2.0,0.0,0,67,0.03225806451612903,4.0,6,67.4,0,276
18,79,1,1,0,8,70,2,1,3,1,1.0,1,2,3,0,1.0,0.0,0,68,0.225,4.0,11,49.9,2,1422
14,78,2,2,1,5,90,1,1,1,1,1.0,1,1,3,0,2.0,0.0,0,68,0.17721518987341772,6.0,8,63.29999999999999,2,1092
10,77,2,2,0,7,84,0,1,2,0,2.0,0,1,1,0,0.0,2.0,1,64,0.1282051282051282,7.0,8,59.4,0,770
13,80,1,2,0,9,88,1,1,1,2,2.0,1,2,3,0,2.0,0.0,1,68,0.16049382716049382,6.0,12,61.89999999999999,2,1040
21,98,0,2,1,8,51,1,1,0,1,1.0,1,1,3,0,0.0,0.0,1,69,0.21212121212121213,4.0,11,35.699999999999996,2,2058
28,82,1,2,0,7,71,0,1,1,1,2.0,1,1,3,0,0.0,0.0,1,70,0.3373493975903614,6.0,10,49.99999999999999,0,2296
22,98,1,1,1,6,93,1,1,4,0,1.0,1,1,4,0,0.0,0.0,0,73,0.2222222222222222,4.0,10,66.3,1,2156
16,67,2,1,1,9,74,1,1,1,2,2.0,1,2,3,0,2.0,1.0,1,66,0.23529411764705882,6.0,12,52.099999999999994,1,1072
23,89,0,1,0,5,85,0,1,0,0,1.0,1,2,3,0,2.0,1.0,1,68,0.25555555555555554,3.0,8,59.49999999999999,0,2047
17,92,0,1,1,8,88,2,0,1,2,1.0,1,1,3,0,0.0,0.0,0,68,0.1827956989247312,2.0,11,61.89999999999999,2,1564
16,87,0,1,1,10,56,0,1,2,1,2.0,0,1,0,0,2.0,1.0,0,65,0.18181818181818182,4.0,10,39.8,0,1392
13,84,1,1,1,8,58,2,1,2,0,0.0,1,1,3,0,2.0,0.0,0,66,0.15294117647058825,3.0,11,41.199999999999996,2,1092
9,83,2,0,1,7,86,1,1,0,0,1.0,1,0,1,0,1.0,2.0,0,62,0.10714285714285714,4.0,8,60.199999999999996,0,747
18,94,0,0,1,7,53,0,1,3,1,2.0,0,1,2,0,0.0,0.0,0,67,0.18947368421052632,3.0,9,37.99999999999999,0,1692
21,93,1,2,1,6,67,2,1,1,1,2.0,1,2,3,0,2.0,0.0,0,73,0.22340425531914893,6.0,9,47.199999999999996,4,1953
19,65,1,0,1,6,96,1,1,2,1,2.0,0,1,2,0,2.0,0.0,1,65,0.2878787878787879,4.0,8,67.79999999999998,0,1235
18,94,2,0,0,7,79,2,1,2,2,1.0,0,1,4,0,0.0,0.0,0,70,0.18947368421052632,4.0,11,55.9,0,1692
14,77,2,1,1,8,96,1,1,3,1,1.0,1,1,2,0,2.0,0.0,1,68,0.1794871794871795,5.0,10,68.1,1,1078
24,70,2,1,1,9,65,1,1,3,1,0.0,0,2,3,0,0.0,1.0,1,67,0.3380281690140845,4.0,12,46.4,1,1680
12,95,0,1,1,4,82,2,1,2,0,1.0,1,0,3,0,0.0,1.0,1,66,0.125,3.0,7,58.0,2,1140
25,77,1,0,0,4,64,0,1,3,0,1.0,1,1,4,1,1.0,0.0,0,65,0.32051282051282054,3.0,8,45.699999999999996,0,1925
14,92,2,0,1,9,56,0,1,1,1,1.0,1,1,4,0,0.0,1.0,0,66,0.15053763440860216,4.0,13,39.49999999999999,0,1288
15,71,2,2,0,7,100,0,1,2,0,0.0,1,1,4,0,0.0,0.0,1,66,0.20833333333333334,5.0,11,70.6,0,1065
